eventdate,mealname,fcst_custcount,served_custcount,sold_custcount,itemname,fcst_prtncount,fcst_prtnsize,sold_prtncount,served_prtnsize
10/4/2025 0:00,Brunch,370,304,304,SAUCE STRAWBERRY (GF)(VN)(T9),,1/4 Cup,,1/4 Cup
10/4/2025 0:00,Brunch,370,304,304,DONUTS CHOCOLATE ICED (VGT),,Donut,72,Donut
10/4/2025 0:00,Brunch,370,304,304,CAKE CINNAMON COFFEE (VGT),35,Piece,35,Piece
10/4/2025 0:00,Brunch,370,304,304,MUFFINS BLUEBERRY BATTER (VGT),72,Muffin,48,Muffin
10/4/2025 0:00,Brunch,370,304,304,ROLLS CINNAMON PREMADE 1.5 OZ FZ (VGT),96,Roll,48,Roll
10/5/2025 0:00,Brunch,445,478,478,CHICKEN THIGH MARRAKESH (GF)(H)(T9),,3 oz Piece,,3 oz Piece
10/5/2025 0:00,Brunch,445,478,478,SAUCE BBQ SWEET BABY RAYS (GF)(VN)(T9),,Ounce,,Ounce
10/5/2025 0:00,Brunch,445,478,478,MEATBALLS BEEF & PORK FZ,,4 Meatballs,,4 Meatballs
10/5/2025 0:00,Brunch,445,478,478,TOFU SCRAMBLE BRUSCHETTA (GF)(VN),70,1/2 cup,,1/2 cup
10/5/2025 0:00,Brunch,445,478,478,HOT CEREAL OATMEAL (VN),0,8 oz Cup,0,8 oz Cup
10/5/2025 0:00,Brunch,445,478,478,SCRAMBLED TOFU W/ SPINACH (GF)(VN),,1/2 Cup,60,1/2 Cup
10/5/2025 0:00,Brunch,445,478,478,EGGS SCRAMBLED (GF)(VGT),400,1/2 cup Serving,432,1/2 cup Serving
10/5/2025 0:00,Brunch,445,478,478,ANDOUILLE CAJUN SAUSAGE (GF)(T9),320,2 Ounces,480,2 Ounces
10/5/2025 0:00,Brunch,445,478,478,POTATOES REDSKINS SEASONED (GF)(VN)(T9),300,1/2 Cup,300,1/2 Cup
10/5/2025 0:00,Brunch,445,478,478,PANCAKES CHOCOLATE CHIP (VGT),200,Pancake,250,Pancake
10/5/2025 0:00,Brunch,445,478,478,SOUP POTATO LEEK (VGT),,8 oz Cup,,8 oz Cup
10/5/2025 0:00,Brunch,445,478,478,BEANS BLACK SPICY (GF)(VN)(T9),0,1/2 Cup,0,1/2 Cup
10/5/2025 0:00,Brunch,445,478,478,CORN CHARRED (GF)(VN)(T9),0,1/2 Cup,0,1/2 Cup
10/5/2025 0:00,Brunch,445,478,478,CEBOLLAS ENCURTIDAS (GF)(VN)(T9),0,1 oz,0,1 oz
10/5/2025 0:00,Brunch,445,478,478,GUACAMOLE FROZEN (GF)(VN)(T9),0,1 oz Serving,0,1 oz Serving
10/5/2025 0:00,Brunch,445,478,478,CHICKEN THIGH CHIPOTLE (GF)(H)(T9),191,3 oz Serving,191,3 oz Serving
10/5/2025 0:00,Brunch,445,478,478,CORN CHARRED (GF)(VN)(T9),160,1/2 Cup,80,1/2 Cup
10/5/2025 0:00,Brunch,445,478,478,BEANS BLACK SPICY (GF)(VN)(T9),60,1/2 Cup,69,1/2 Cup
10/5/2025 0:00,Brunch,445,478,478,CEBOLLAS ENCURTIDAS (GF)(VN)(T9),60,1 oz,48,1 oz
10/5/2025 0:00,Brunch,445,478,478,GUACAMOLE FROZEN (GF)(VN)(T9),192,1 oz Serving,384,1 oz Serving
10/5/2025 0:00,Brunch,445,478,478,FLATBREAD PIZZA PEPPERONI (H),112,Slice,144,Slice
10/5/2025 0:00,Brunch,445,478,478,FLATBREAD PIZZA CHEESE (VGT),112,Slice,144,Slice
10/5/2025 0:00,Brunch,445,478,478,BREAD BANANA (VN),40,Pieces,40,Pieces
10/5/2025 0:00,Brunch,445,478,478,MUFFINS CAPPUCCINO CHOC CHIP BATTER(VGT),64,Muffin,72,Muffin
10/5/2025 0:00,Brunch,445,478,478,SCONES ASSORTED MINI FZ (VGT),64,Scone,72,Scone
10/5/2025 0:00,Brunch,445,478,478,DONUTS GLAZED HONEY (VGT),64,Donut,72,Donut
10/6/2025 0:00,Breakfast,365,380,380,TOFU SCRAMBLE BRUSCHETTA (GF)(VN),,1/2 cup,,1/2 cup
10/6/2025 0:00,Breakfast,365,380,380,HOT CEREAL OATMEAL (VN),0,8 oz Cup,0,8 oz Cup
10/6/2025 0:00,Breakfast,365,380,380,VEGETABLES SAUTEED (GF)(VN)(T9),50,1/2 Cup,75,1/2 Cup
10/6/2025 0:00,Breakfast,365,380,380,SCRAMBLED TOFU W/ SPINACH (GF)(VN),,1/2 Cup,76,1/2 Cup
10/6/2025 0:00,Breakfast,365,380,380,EGGS SCRAMBLED (GF)(VGT),324,1/2 cup Serving,432,1/2 cup Serving
10/6/2025 0:00,Breakfast,365,380,380,SAUSAGE TURKEY LINKS (GF)(T9),267,2 Links,320,2 Links
10/6/2025 0:00,Breakfast,365,380,380,POTATO TOTS SWEET (VN),200,1/2 cup,128,1/2 cup
10/6/2025 0:00,Breakfast,365,380,380,PANCAKES (VN),200,2 Pancake,213,2 Pancake
10/6/2025 0:00,Breakfast,365,380,380,SMOOTHIE CREAMY BLUEBERRY (GF)(VGT),96,6 oz,96,6 oz
10/6/2025 0:00,Breakfast,365,380,380,MUFFINS CHOCOLATE CHOC CHIP BATTER (VGT),48,Muffin,48,Muffin
10/6/2025 0:00,Breakfast,365,380,380,MUFFINS APPLE CINNAMON BATTER (VGT),48,Muffin,48,Muffin
10/6/2025 0:00,Breakfast,365,380,380,DANISH ASSORT MINI SCHULS TREE NUT (VGT),48,Danish,48,Danish
10/6/2025 0:00,Lunch,800,1041,1041,BARS BROWNIE DECADENCE (VGT),160,Brownie,160,Brownie
10/6/2025 0:00,Lunch,800,1041,1041,CHICKEN BREAST 3 OZ  BAKED (GF)(T9),,Piece,,Piece
10/6/2025 0:00,Lunch,800,1041,1041,RICE MEXICAN SALSA (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
10/6/2025 0:00,Lunch,800,1041,1041,SAUCE BBQ SWEET BABY RAYS (GF)(VN)(T9),,Ounce,,Ounce
10/6/2025 0:00,Lunch,800,1041,1041,CHICKEN THIGH BLACKENED (GF)(H)(T9),480,3 oz Piece,533,3 oz Piece
10/6/2025 0:00,Lunch,800,1041,1041,ARROZ A LA POBLANA (GF)(VN)(T9),200,1 Serving,192,1 Serving
10/6/2025 0:00,Lunch,800,1041,1041,SOUP CHICKEN NOODLE,160,8 oz Cup,135,8 oz Cup
10/6/2025 0:00,Lunch,800,1041,1041,CHIPS PITA FRIED (VN),400,4 Chips,400,4 Chips
10/6/2025 0:00,Lunch,800,1041,1041,PITA WEDGES (VN),250,4 Pieces,250,4 Pieces
10/6/2025 0:00,Lunch,800,1041,1041,HUMMUS (GF)(VN),600,1 oz Serving,600,1 oz Serving
10/6/2025 0:00,Lunch,800,1041,1041,SALAD LENTIL GREEK WITH FETA (GF)(VGT),500,2 oz Serving,500,2 oz Serving
10/6/2025 0:00,Lunch,800,1041,1041,TOFU BLACKENED (GF)(VN),192,3 oz Serving,107,3 oz Serving
10/6/2025 0:00,Lunch,800,1041,1041,VEGETABLE CREOLE (GF)(VN)(T9),0,1/2 Cup,0,1/2 Cup
10/6/2025 0:00,Lunch,800,1041,1041,ARROZ A LA POBLANA (GF)(VN)(T9),0,1 Serving,0,1 Serving
10/6/2025 0:00,Lunch,800,1041,1041,VEGETABLE CREOLE (GF)(VN)(T9),240,1/2 Cup,233,1/2 Cup
10/6/2025 0:00,Lunch,800,1041,1041,CAVATAPPI W/ MARINARA SAUCE (VN),700,3 oz Serving,700,3 oz Serving
10/6/2025 0:00,Lunch,800,1041,1041,VEGETABLES ROASTED (GF)(VN)(T9),350,1/2 Cup,300,1/2 Cup
10/6/2025 0:00,Lunch,800,1041,1041,FLATBREAD PIZZA GREEK (VGT),360,Slice,416,Slice
10/6/2025 0:00,Lunch,800,1041,1041,FLATBREAD PIZZA CHEESE (VGT),328,Slice,376,Slice
10/6/2025 0:00,Lunch,800,1041,1041,SHRIMP POPCORN,,1/2 Cup,336,1/2 Cup
10/6/2025 0:00,Lunch,800,1041,1041,FISH COD PUB STYLE,,3 oz Piece,480,3 oz Piece
10/6/2025 0:00,Lunch,800,1041,1041,HUSH PUPPIES (VGT),717,3 Hush Puppies,552,3 Hush Puppies
10/6/2025 0:00,Lunch,800,1041,1041,SALAD COLESLAW CREAMY (GF)(VGT),140,1/2 Cup,80,1/2 Cup
10/6/2025 0:00,Lunch,800,1041,1041,LEMON WEDGES (GF)(VN)(T9),150,Wedge,150,Wedge
10/6/2025 0:00,Lunch,800,1041,1041,TARTAR SAUCE (GF)(VGT),380,1 oz Serving,192,1 oz Serving
10/6/2025 0:00,Lunch,800,1041,1041,SAUCE COCKTAIL (GF)(VN)(T9),320,Tablespoon,64,Tablespoon
10/6/2025 0:00,Lunch,800,1041,1041,COOKIES CHOCOLATE CHUNK EB (VGT),408,Cookie,408,Cookie
10/6/2025 0:00,Lunch,800,1041,1041,COOKIES MAIZE AND BLUE EB (VGT),204,Cookie,204,Cookie
10/6/2025 0:00,Dinner,600,638,638,FISH COD PUB STYLE,0,3 oz Piece,480,3 oz Piece
10/6/2025 0:00,Dinner,600,638,638,POTATOES STEAK FRIES (VN),475,1/2 Cup,475,1/2 Cup
10/6/2025 0:00,Dinner,600,638,638,BROCCOLI ROASTED (GF)(VN)(T9),,3 oz Serving,,3 oz Serving
10/6/2025 0:00,Dinner,600,638,638,SOUP CHICKEN NOODLE,0,8 oz Cup,0,8 oz Cup
10/6/2025 0:00,Dinner,600,638,638,CHIPS PITA FRIED (VN),0,4 Chips,0,4 Chips
10/6/2025 0:00,Dinner,600,638,638,PITA WEDGES (VN),0,4 Pieces,0,4 Pieces
10/6/2025 0:00,Dinner,600,638,638,HUMMUS (GF)(VN),0,1 oz Serving,0,1 oz Serving
10/6/2025 0:00,Dinner,600,638,638,SALAD LENTIL GREEK WITH FETA (GF)(VGT),0,2 oz Serving,0,2 oz Serving
